co2,comb08,combE,hpv,make,model,trany,VClass,year,youSaveSpend,atvType
-1,18,0,82,Dodge,Stealth,Automatic 4-spd,Small Cars,1996,-5000,
-1,18,0,82,Dodge,Stealth,Automatic 4-spd,Small Cars,1996,-8750,
-1,19,0,82,Dodge,Stealth,Manual 5-spd,Small Cars,1996,-7750,
-1,19,0,82,Dodge,Stealth,Manual 5-spd,Small Cars,1996,-4250,
-1,21,0,79,Eagle,Talon,Automatic 4-spd,Small Cars,1996,-3000,
-1,23,0,79,Eagle,Talon,Manual 5-spd,Small Cars,1996,-2000,
-1,33,0,82,Ford,Aspire,Manual 5-spd,Small Cars,1996,1250,
-1,28,0,82,Ford,Aspire,Automatic 3-spd,Small Cars,1996,0,
-1,23,0,80,Ford,Probe,Automatic 4-spd,Small Cars,1996,-2000,
-1,20,0,84,Ford,Mustang,Automatic 3-spd,Small Cars,1985,-3500,
-1,25,0,79,Pontiac,1000,Automatic 3-spd,Small Cars,1985,-1250,
-1,25,0,80,Ford,Probe,Manual 5-spd,Small Cars,1996,-1250,
-1,20,0,80,Ford,Probe,Automatic 4-spd,Small Cars,1996,-7000,
-1,21,0,80,Ford,Probe,Manual 5-spd,Small Cars,1996,-6250,
-1,40,0,81,Geo,Metro,Manual 5-spd,Small Cars,1996,2500,
-1,28,0,81,Geo,Metro,Automatic 3-spd,Small Cars,1996,0,
-1,35,0,81,Geo,Metro,Manual 5-spd,Small Cars,1996,1500,
-1,28,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1996,0,
-1,27,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1996,-500,
-1,28,0,86,Honda,Civic,Manual 5-spd,Small Cars,1996,0,
-1,31,0,86,Honda,Civic,Manual 5-spd,Small Cars,1996,750,
-1,26,0,79,Pontiac,1000,Manual 4-spd,Small Cars,1985,-750,
-1,26,0,79,Pontiac,1000,Manual 5-spd,Small Cars,1985,-750,
-1,26,0,80,Mazda,MX-3,Automatic 4-spd,Small Cars,1996,-750,
-1,29,0,80,Mazda,MX-3,Manual 5-spd,Small Cars,1996,250,
-1,20,0,80,Mazda,MX-3,Automatic 4-spd,Small Cars,1996,-3500,
-1,22,0,80,Mazda,MX-3,Manual 5-spd,Small Cars,1996,-2500,
-1,22,0,78,Subaru,Hatchback,Automatic 3-spd,Small Cars,1985,-2500,
-1,21,0,79,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1996,-3000,
-1,23,0,79,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1996,-2000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1996,-8750,
-1,25,0,78,Subaru,Hatchback,Manual 5-spd,Small Cars,1985,-1250,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1996,-7750,
-1,18,0,84,Mitsubishi,3000 GT Spyder,Automatic 4-spd,Small Cars,1996,-8750,
-1,20,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1996,-3500,
-1,20,0,84,Pontiac,Firebird/Formula,Manual 5-spd,Small Cars,1996,-3500,
-1,18,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1996,-5000,
-1,18,0,84,Pontiac,Firebird/Formula,Manual 6-spd,Small Cars,1996,-5000,
-1,26,0,78,Toyota,Corolla Sport,Automatic 4-spd,Small Cars,1985,-750,
-1,32,0,84,Toyota,Tercel,Manual 4-spd,Small Cars,1985,1000,
-1,28,0,89,Suzuki,Swift,Automatic 3-spd,Small Cars,1996,0,
-1,35,0,89,Suzuki,Swift,Manual 5-spd,Small Cars,1996,1500,
-1,26,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1996,-750,
-1,27,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1996,-500,
-1,22,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1996,-2500,
-1,22,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1996,-2500,
-1,29,0,84,Toyota,Tercel,Manual 5-spd,Small Cars,1985,250,
-1,23,0,87,BMW,318ti,Automatic 4-spd,Small Cars,1996,-5000,
-1,23,0,87,BMW,318ti,Manual 5-spd,Small Cars,1996,-5000,
-1,23,0,84,Ford,Mustang,Manual 4-spd,Small Cars,1985,-2000,
-1,25,0,88,Hyundai,Accent (Sporty),Automatic 4-spd,Small Cars,1996,-1250,
-1,27,0,88,Hyundai,Accent (Sporty),Manual 5-spd,Small Cars,1996,-500,
-1,22,0,88,Volkswagen,Golf/GTI,Automatic 4-spd,Small Cars,1996,-2500,
-1,23,0,88,Volkswagen,Golf/GTI,Manual 5-spd,Small Cars,1996,-2000,
-1,19,0,87,Volkswagen,GTI VR6,Manual 5-spd,Small Cars,1996,-4250,
-1,22,0,84,Chevrolet,Cavalier,Automatic 3-spd,Small Cars,1985,-2500,
-1,25,0,84,Chevrolet,Cavalier,Manual 4-spd,Small Cars,1985,-1250,
-1,24,0,84,Chevrolet,Cavalier,Manual 5-spd,Small Cars,1985,-1500,
-1,18,0,84,Chevrolet,Cavalier,Automatic 3-spd,Small Cars,1985,-5000,
-1,18,0,84,Chevrolet,Cavalier,Manual 4-spd,Small Cars,1985,-5000,
-1,23,0,88,Nissan,Stanza,Automatic 3-spd,Small Cars,1985,-2000,
-1,26,0,88,Nissan,Stanza,Manual 5-spd,Small Cars,1985,-750,
-1,30,0,85,Dodge,Omni,Manual 4-spd,Small Cars,1985,500,
-1,21,0,85,Dodge,Omni,Automatic 3-spd,Small Cars,1985,-3000,
-1,18,0,84,Ford,Mustang,Automatic 3-spd,Small Cars,1985,-5000,
-1,25,0,85,Dodge,Omni,Manual 5-spd,Small Cars,1985,-1250,
-1,21,0,94,Honda,Accord Wagon,Automatic 4-spd,Midsize Cars,1996,-3000,
-1,22,0,94,Honda,Accord Wagon,Automatic 4-spd,Midsize Cars,1996,-2500,
-1,22,0,94,Honda,Accord Wagon,Manual 5-spd,Midsize Cars,1996,-2500,
-1,22,0,95,Hyundai,Elantra Wagon,Automatic 4-spd,Midsize Cars,1996,-2500,
-1,24,0,95,Hyundai,Elantra Wagon,Manual 5-spd,Midsize Cars,1996,-1500,
-1,21,0,85,Dodge,Omni,Manual 5-spd,Small Cars,1985,-6250,
-1,18,0,92,Volvo,960 Wagon,Automatic 4-spd,Midsize Cars,1996,-8750,
-1,27,0,85,Ford,Escort,Manual 4-spd,Small Cars,1985,-500,
-1,19,0,92,Volvo,960 Wagon,Automatic 4-spd,Midsize Cars,1996,-7750,
-1,23,0,96,Eagle,Summit Wagon,Automatic 4-spd,Midsize Cars,1996,-2000,
-1,23,0,96,Eagle,Summit Wagon,Manual 5-spd,Midsize Cars,1996,-2000,
-1,20,0,96,Eagle,Summit Wagon,Automatic 4-spd,Midsize Cars,1996,-3500,
-1,18,0,96,Eagle,Summit Wagon,Automatic 4-spd,Midsize Cars,1996,-5000,
-1,20,0,96,Eagle,Summit Wagon,Manual 5-spd,Midsize Cars,1996,-3500,
-1,22,0,96,Eagle,Summit Wagon,Manual 5-spd,Midsize Cars,1996,-2500,
-1,26,0,85,Ford,Escort,Manual 5-spd,Small Cars,1985,-750,
-1,19,0,107,Honda,Odyssey,Automatic 4-spd,Midsize Cars,1996,-4250,
-1,19,0,107,Isuzu,Oasis,Automatic 4-spd,Midsize Cars,1996,-4250,
-1,27,0,85,Ford,Escort,Manual 4-spd,Small Cars,1985,-500,
-1,21,0,99,Volvo,850 Wagon,Automatic 4-spd,Midsize Cars,1996,-6250,
-1,21,0,99,Volvo,850 Wagon,Manual 5-spd,Midsize Cars,1996,-6250,
-1,27,0,85,Ford,Escort,Manual 5-spd,Small Cars,1985,-500,
-1,17,0,84,Ford,Mustang,Manual 5-spd,Small Cars,1985,-5750,
-1,27,0,85,Mercury,Lynx,Manual 4-spd,Small Cars,1985,-500,
-1,27,0,85,Mercury,Lynx,Manual 4-spd,Small Cars,1985,-500,
-1,27,0,85,Mercury,Lynx,Manual 5-spd,Small Cars,1985,-500,
-1,34,0,85,Mercury,Lynx,Manual 5-spd,Small Cars,1985,250,Diesel
-1,17,0,84,Ford,Mustang,Automatic 4-spd,Small Cars,1985,-5750,
-1,22,0,83,Oldsmobile,Firenza,Automatic 3-spd,Small Cars,1985,-2500,
-1,25,0,83,Oldsmobile,Firenza,Manual 4-spd,Small Cars,1985,-1250,
-1,19,0,83,Oldsmobile,Firenza,Automatic 3-spd,Small Cars,1985,-4250,
-1,18,0,83,Oldsmobile,Firenza,Manual 4-spd,Small Cars,1985,-5000,
-1,30,0,85,Plymouth,Horizon,Manual 4-spd,Small Cars,1985,500,
-1,21,0,85,Plymouth,Horizon,Automatic 3-spd,Small Cars,1985,-3000,
-1,25,0,85,Plymouth,Horizon,Manual 5-spd,Small Cars,1985,-1250,
-1,24,0,81,Honda,Accord,Automatic 4-spd,Small Cars,1985,-1500,
-1,25,0,84,Pontiac,Sunbird,Manual 4-spd,Small Cars,1985,-1250,
-1,26,0,85,Toyota,Corolla,Automatic 3-spd,Small Cars,1985,-750,
-1,20,0,74,Mitsubishi,Eclipse Convertible,Automatic 4-spd,Small Cars,1997,-3500,
-1,22,0,74,Mitsubishi,Eclipse Convertible,Manual 5-spd,Small Cars,1997,-2500,
-1,26,0,81,Honda,Accord,Manual 5-spd,Small Cars,1985,-750,
-1,19,0,69,Toyota,Supra,Automatic 4-spd,Small Cars,1997,-7750,
-1,18,0,69,Toyota,Supra,Manual 5-spd,Small Cars,1997,-8750,
-1,25,0,77,Acura,Integra,Manual 5-spd,Small Cars,1997,-4000,
-1,24,0,77,Acura,Integra,Automatic 4-spd,Small Cars,1997,-1500,
-1,25,0,77,Acura,Integra,Manual 5-spd,Small Cars,1997,-1250,
-1,20,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1997,-3500,
-1,20,0,82,Chevrolet,Camaro,Manual 5-spd,Small Cars,1997,-3500,
-1,18,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1997,-8750,
-1,18,0,82,Chevrolet,Camaro,Manual 6-spd,Small Cars,1997,-8750,
-1,22,0,79,Eagle,Talon,Automatic 4-spd,Small Cars,1997,-2500,
-1,23,0,79,Eagle,Talon,Manual 5-spd,Small Cars,1997,-2000,
-1,26,0,82,Ford,Aspire,Automatic 3-spd,Small Cars,1997,-750,
-1,33,0,82,Ford,Aspire,Manual 5-spd,Small Cars,1997,1250,
-1,23,0,80,Ford,Probe,Automatic 4-spd,Small Cars,1997,-2000,
-1,25,0,80,Ford,Probe,Manual 5-spd,Small Cars,1997,-1250,
-1,20,0,80,Ford,Probe,Automatic 4-spd,Small Cars,1997,-7000,
-1,21,0,80,Ford,Probe,Manual 5-spd,Small Cars,1997,-6250,
-1,40,0,81,Geo,Metro,Manual 5-spd,Small Cars,1997,2500,
-1,28,0,81,Geo,Metro,Automatic 3-spd,Small Cars,1997,0,
-1,35,0,81,Geo,Metro,Manual 5-spd,Small Cars,1997,1500,
-1,31,0,86,Honda,Civic,Automatic (variable gear ratios),Small Cars,1997,750,
-1,27,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1997,-500,
-1,28,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1997,0,
-1,34,0,86,Honda,Civic,Manual 5-spd,Small Cars,1997,1500,
-1,28,0,86,Honda,Civic,Manual 5-spd,Small Cars,1997,0,
-1,30,0,86,Honda,Civic,Manual 5-spd,Small Cars,1997,500,
-1,23,0,80,Hyundai,Tiburon (Coupe),Automatic 4-spd,Small Cars,1997,-2000,
-1,22,0,80,Hyundai,Tiburon (Coupe),Manual 5-spd,Small Cars,1997,-2500,
-1,21,0,80,Hyundai,Tiburon (Coupe),Automatic 4-spd,Small Cars,1997,-3000,
-1,22,0,80,Hyundai,Tiburon (Coupe),Manual 5-spd,Small Cars,1997,-2500,
-1,22,0,79,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1997,-2500,
-1,23,0,79,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1997,-2000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1997,-5000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1997,-5000,
-1,19,0,95,Chevrolet,Citation II,Automatic 3-spd,Midsize Cars,1985,-4250,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1997,-4250,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1997,-4250,
-1,19,0,84,Mitsubishi,3000 GT Spyder,Automatic 4-spd,Small Cars,1997,-4250,
-1,20,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1997,-3500,
-1,20,0,84,Pontiac,Firebird/Formula,Manual 5-spd,Small Cars,1997,-3500,
-1,18,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1997,-8750,
-1,18,0,84,Pontiac,Firebird/Formula,Manual 6-spd,Small Cars,1997,-8750,
-1,18,0,95,Chevrolet,Citation II,Manual 4-spd,Midsize Cars,1985,-5000,
-1,22,0,81,Honda,Accord,Automatic 4-spd,Small Cars,1985,-2500,
-1,28,0,81,Suzuki,Swift,Automatic 3-spd,Small Cars,1997,0,
-1,35,0,81,Suzuki,Swift,Manual 5-spd,Small Cars,1997,1500,
-1,26,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1997,-750,
-1,28,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1997,0,
-1,22,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1997,-2500,
-1,22,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1997,-2500,
-1,23,0,87,BMW,318ti,Automatic 4-spd,Small Cars,1997,-5000,
-1,23,0,87,BMW,318ti,Manual 5-spd,Small Cars,1997,-5000,
-1,21,0,98,Chrysler,LeBaron GTS,Automatic 3-spd,Midsize Cars,1985,-3000,
-1,23,0,96,Chrysler,LeBaron GTS,Manual 5-spd,Midsize Cars,1985,-2000,
-1,23,0,98,Chrysler,LeBaron GTS,Manual 5-spd,Midsize Cars,1985,-2000,
-1,22,0,96,Mitsubishi,Galant,Automatic 4-spd,Small Cars,1997,-2500,
-1,23,0,96,Mitsubishi,Galant,Manual 5-spd,Small Cars,1997,-2000,
-1,20,0,96,Mitsubishi,Galant,Automatic 4-spd,Small Cars,1997,-3500,
-1,23,0,81,Honda,Accord,Manual 5-spd,Small Cars,1985,-2000,
-1,22,0,88,Volkswagen,Golf/GTI,Automatic 4-spd,Small Cars,1997,-2500,
-1,24,0,88,Volkswagen,Golf/GTI,Manual 5-spd,Small Cars,1997,-1500,
-1,19,0,87,Volkswagen,GTI VR6,Manual 5-spd,Small Cars,1997,-4250,
-1,18,0,102,Oldsmobile,Aurora,Automatic 4-spd,Midsize Cars,1997,-8750,
-1,34,0,70,Honda,Civic,Manual 4-spd,Small Cars,1985,1500,
-1,20,0,92,Saab,900,Automatic 4-spd,Midsize Cars,1997,-3500,
-1,21,0,92,Saab,900,Manual 5-spd,Midsize Cars,1997,-3000,
-1,19,0,92,Saab,900,Automatic 4-spd,Midsize Cars,1997,-4250,
-1,21,0,98,Dodge,Lancer,Automatic 3-spd,Midsize Cars,1985,-3000,
-1,23,0,98,Dodge,Lancer,Manual 5-spd,Midsize Cars,1985,-2000,
-1,23,0,98,Dodge,Lancer,Manual 5-spd,Midsize Cars,1985,-2000,
-1,19,0,99,Saab,9000,Automatic 4-spd,Large Cars,1997,-4250,
-1,20,0,94,Honda,Accord Wagon,Automatic 4-spd,Midsize Cars,1997,-3500,
-1,22,0,94,Honda,Accord Wagon,Automatic 4-spd,Midsize Cars,1997,-2500,
-1,22,0,94,Honda,Accord Wagon,Manual 5-spd,Midsize Cars,1997,-2500,
-1,22,0,95,Hyundai,Elantra Wagon,Automatic 4-spd,Midsize Cars,1997,-2500,
-1,24,0,95,Hyundai,Elantra Wagon,Manual 5-spd,Midsize Cars,1997,-1500,
-1,19,0,92,Volvo,960 Wagon/V90,Automatic 4-spd,Midsize Cars,1997,-7750,
-1,20,0,107,Honda,Odyssey,Automatic 4-spd,Midsize Cars,1997,-3500,
-1,20,0,107,Isuzu,Oasis,Automatic 4-spd,Midsize Cars,1997,-3500,
-1,21,0,99,Volvo,850 Wagon,Automatic 4-spd,Midsize Cars,1997,-6250,
-1,21,0,99,Volvo,850 Wagon,Manual 5-spd,Midsize Cars,1997,-6250,
-1,24,0,70,Honda,Civic,Automatic 3-spd,Small Cars,1985,-1500,
-1,28,0,70,Honda,Civic,Manual 5-spd,Small Cars,1985,0,
-1,21,0,74,Mitsubishi,Eclipse Convertible,Automatic 4-spd,Small Cars,1998,-3000,
-1,22,0,74,Mitsubishi,Eclipse Convertible,Manual 5-spd,Small Cars,1998,-2500,
-1,19,0,69,Toyota,Supra,Automatic 4-spd,Small Cars,1998,-7750,
-1,24,0,77,Acura,Integra,Automatic 4-spd,Small Cars,1998,-1500,
-1,24,0,77,Acura,Integra,Manual 5-spd,Small Cars,1998,-1500,
-1,24,0,77,Acura,Integra,Manual 5-spd,Small Cars,1998,-4500,
-1,20,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1998,-3500,
-1,21,0,82,Chevrolet,Camaro,Manual 5-spd,Small Cars,1998,-3000,
-1,18,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1998,-8750,
-1,19,0,82,Chevrolet,Camaro,Manual 6-spd,Small Cars,1998,-7750,
-1,40,0,81,Chevrolet,Metro,Manual 5-spd,Small Cars,1998,2500,
-1,28,0,81,Chevrolet,Metro,Automatic 3-spd,Small Cars,1998,0,
-1,35,0,81,Chevrolet,Metro,Manual 5-spd,Small Cars,1998,1500,
-1,22,0,79,Eagle,Talon,Automatic 4-spd,Small Cars,1998,-2500,
-1,22,0,79,Eagle,Talon,Automatic 4-spd,Small Cars,1998,-2500,
-1,24,0,79,Eagle,Talon,Manual 5-spd,Small Cars,1998,-1500,
-1,23,0,79,Eagle,Talon,Manual 5-spd,Small Cars,1998,-2000,
-1,28,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1998,0,
-1,27,0,86,Honda,Civic CNG,Automatic 4-spd,Small Cars,1998,250,
-1,27,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1998,-500,
-1,30,0,86,Honda,Civic,Manual 5-spd,Small Cars,1998,500,
-1,28,0,86,Honda,Civic,Manual 5-spd,Small Cars,1998,0,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1998,-5000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1998,-5000,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1998,-4250,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1998,-4250,
-1,18,0,84,Mitsubishi,3000 GT Spyder,Automatic 4-spd,Small Cars,1998,-5000,
-1,22,0,79,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1998,-2500,
-1,23,0,79,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1998,-2000,
-1,20,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1998,-3500,
-1,21,0,84,Pontiac,Firebird/Formula,Manual 5-spd,Small Cars,1998,-3000,
-1,18,0,84,Pontiac,Firebird/Formula,Automatic 4-spd,Small Cars,1998,-8750,
-1,19,0,84,Pontiac,Firebird/Formula,Manual 6-spd,Small Cars,1998,-7750,
-1,28,0,81,Suzuki,Swift,Automatic 3-spd,Small Cars,1998,0,
-1,35,0,81,Suzuki,Swift,Manual 5-spd,Small Cars,1998,1500,
-1,22,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1998,-2500,
-1,22,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1998,-2500,
-1,21,0,87,Volkswagen,New Beetle,Automatic 4-spd,Small Cars,1998,-3000,
-1,23,0,87,Volkswagen,New Beetle,Manual 5-spd,Small Cars,1998,-2000,
-1,23,0,87,BMW,318ti,Automatic 4-spd,Small Cars,1998,-2000,
-1,24,0,87,BMW,318ti,Manual 5-spd,Small Cars,1998,-1500,
-1,25,0,91,Daewoo,Lanos,Automatic 4-spd,Small Cars,1998,-1250,
-1,26,0,91,Daewoo,Lanos,Manual 5-spd,Small Cars,1998,-750,
-1,24,0,91,Daewoo,Lanos,Automatic 4-spd,Small Cars,1998,-1500,
-1,26,0,91,Daewoo,Lanos,Manual 5-spd,Small Cars,1998,-750,
-1,25,0,91,Daewoo,Nubira,Automatic 4-spd,Small Cars,1998,-1250,
-1,24,0,91,Daewoo,Nubira,Manual 5-spd,Small Cars,1998,-1500,
-1,22,0,91,Daewoo,Nubira,Automatic 4-spd,Small Cars,1998,-2500,
-1,23,0,91,Daewoo,Nubira,Manual 5-spd,Small Cars,1998,-2000,
-1,22,0,88,Volkswagen,Golf/GTI,Automatic 4-spd,Small Cars,1998,-2500,
-1,24,0,88,Volkswagen,Golf/GTI,Manual 5-spd,Small Cars,1998,-1500,
-1,19,0,87,Volkswagen,GTI VR6,Manual 5-spd,Small Cars,1998,-4250,
-1,24,0,99,Chevrolet,Malibu,Automatic 4-spd,Midsize Cars,1998,-1500,
-1,21,0,99,Chevrolet,Malibu,Automatic 4-spd,Midsize Cars,1998,-3000,
-1,18,0,102,Oldsmobile,Aurora,Automatic 4-spd,Midsize Cars,1998,-8750,
-1,22,0,92,Saab,900S,Manual 5-spd,Midsize Cars,1998,-2500,
-1,20,0,92,Saab,900S,Automatic 4-spd,Midsize Cars,1998,-3500,
-1,22,0,95,Hyundai,Elantra Wagon,Automatic 4-spd,Midsize Cars,1998,-2500,
-1,24,0,95,Hyundai,Elantra Wagon,Manual 5-spd,Midsize Cars,1998,-1500,
-1,18,0,92,Volvo,V90,Automatic 4-spd,Midsize Cars,1998,-8750,
-1,21,0,107,Honda,Odyssey,Automatic 4-spd,Midsize Cars,1998,-3000,
-1,21,0,107,Isuzu,Oasis,Automatic 4-spd,Midsize Cars,1998,-3000,
-1,21,0,99,Volvo,V70 FWD,Automatic 4-spd,Midsize Cars,1998,-6250,
-1,21,0,99,Volvo,V70 FWD,Manual 5-spd,Midsize Cars,1998,-6250,
-1,21,0,77,Isuzu,Impulse,Automatic 4-spd,Small Cars,1985,-3000,
-1,22,0,77,Isuzu,Impulse,Manual 5-spd,Small Cars,1985,-2500,
-1,21,0,74,Mitsubishi,Eclipse Convertible,Automatic 4-spd,Small Cars,1999,-3000,
-1,22,0,74,Mitsubishi,Eclipse Convertible,Manual 5-spd,Small Cars,1999,-2500,
-1,24,0,77,Acura,Integra,Automatic 4-spd,Small Cars,1999,-1500,
-1,25,0,77,Acura,Integra,Manual 5-spd,Small Cars,1999,-1250,
-1,24,0,77,Acura,Integra,Manual 5-spd,Small Cars,1999,-4500,
-1,20,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1999,-3500,
-1,21,0,82,Chevrolet,Camaro,Manual 5-spd,Small Cars,1999,-3000,
-1,18,0,82,Chevrolet,Camaro,Automatic 4-spd,Small Cars,1999,-8750,
-1,20,0,82,Chevrolet,Camaro,Manual 6-spd,Small Cars,1999,-7000,
-1,37,0,77,Chevrolet,Metro,Manual 5-spd,Small Cars,1999,2000,
-1,28,0,77,Chevrolet,Metro,Automatic 3-spd,Small Cars,1999,0,
-1,35,0,77,Chevrolet,Metro,Manual 5-spd,Small Cars,1999,1500,
-1,27,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1999,-500,
-1,27,0,86,Honda,Civic,Automatic 4-spd,Small Cars,1999,-500,
-1,30,0,86,Honda,Civic,Manual 5-spd,Small Cars,1999,500,
-1,28,0,86,Honda,Civic,Manual 5-spd,Small Cars,1999,0,
-1,25,0,86,Honda,Civic,Manual 5-spd,Small Cars,1999,-4000,
-1,26,0,88,Hyundai,Accent,Automatic 4-spd,Small Cars,1999,-750,
-1,28,0,88,Hyundai,Accent,Manual 5-spd,Small Cars,1999,0,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1999,-5000,
-1,18,0,82,Mitsubishi,3000 GT,Automatic 4-spd,Small Cars,1999,-5000,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1999,-4250,
-1,19,0,82,Mitsubishi,3000 GT,Manual 5-spd,Small Cars,1999,-4250,
-1,22,0,79,Mitsubishi,Eclipse,Automatic 4-spd,Small Cars,1999,-2500,
-1,23,0,79,Mitsubishi,Eclipse,Manual 5-spd,Small Cars,1999,-2000,
-1,30,0,85,Isuzu,750C/I-Mark,Automatic 3-spd,Small Cars,1985,500,
-1,20,0,84,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1999,-3500,
-1,21,0,84,Pontiac,Firebird/Trans Am,Manual 5-spd,Small Cars,1999,-3000,
-1,18,0,84,Pontiac,Firebird/Trans Am,Automatic 4-spd,Small Cars,1999,-8750,
-1,20,0,84,Pontiac,Firebird/Trans Am,Manual 6-spd,Small Cars,1999,-7000,
-1,28,0,77,Suzuki,SW,Automatic 3-spd,Small Cars,1999,0,
-1,35,0,77,Suzuki,SW,Manual 5-spd,Small Cars,1999,1500,
-1,22,0,77,Toyota,Celica,Automatic 4-spd,Small Cars,1999,-2500,
-1,22,0,77,Toyota,Celica,Manual 5-spd,Small Cars,1999,-2500,
-1,22,0,87,Volkswagen,New Beetle,Automatic 4-spd,Small Cars,1999,-2500,
-1,24,0,87,Volkswagen,New Beetle,Manual 5-spd,Small Cars,1999,-1500,
-1,23,0,87,BMW,318ti,Automatic 4-spd,Small Cars,1999,-2000,
-1,24,0,87,BMW,318ti,Manual 5-spd,Small Cars,1999,-1500,
-1,25,0,91,Daewoo,Lanos,Automatic 4-spd,Small Cars,1999,-1250,
-1,26,0,91,Daewoo,Lanos,Manual 5-spd,Small Cars,1999,-750,
-1,24,0,91,Daewoo,Lanos,Automatic 4-spd,Small Cars,1999,-1500,
-1,26,0,91,Daewoo,Lanos,Manual 5-spd,Small Cars,1999,-750,
-1,22,0,91,Daewoo,Nubira,Automatic 4-spd,Small Cars,1999,-2500,
-1,23,0,91,Daewoo,Nubira,Manual 5-spd,Small Cars,1999,-2000,
-1,35,0,85,Isuzu,750C/I-Mark,Manual 5-spd,Small Cars,1985,1500,
-1,22,0,88,Volkswagen,Golf,Automatic 4-spd,Small Cars,1999,-2500,
-1,24,0,88,Volkswagen,Golf,Manual 5-spd,Small Cars,1999,-1500,
-1,22,0,87,Volkswagen,GTI,Automatic 4-spd,Small Cars,1999,-2500,
-1,24,0,87,Volkswagen,GTI,Manual 5-spd,Small Cars,1999,-1500,
-1,19,0,87,Volkswagen,GTI,Manual 5-spd,Small Cars,1999,-4250,
-1,22,0,87,Volkswagen,New Golf,Automatic 4-spd,Small Cars,1999,-2500,
-1,24,0,87,Volkswagen,New Golf,Manual 5-spd,Small Cars,1999,-1500,
-1,22,0,85,Volkswagen,New GTI,Automatic 4-spd,Small Cars,1999,-2500,
-1,24,0,85,Volkswagen,New GTI,Manual 5-spd,Small Cars,1999,-1500,
-1,21,0,85,Volkswagen,New GTI,Manual 5-spd,Small Cars,1999,-3000,
-1,21,0,96,Mitsubishi,Galant,Automatic 4-spd,Midsize Cars,1999,-3000,
-1,23,0,96,Mitsubishi,Galant,Manual 5-spd,Midsize Cars,1999,-2000,
-1,20,0,96,Mitsubishi,Galant,Automatic 4-spd,Midsize Cars,1999,-3500,
-1,22,0,95,Hyundai,Elantra Wagon,Automatic 4-spd,Midsize Cars,1999,-2500,
-1,24,0,95,Hyundai,Elantra Wagon,Manual 5-spd,Midsize Cars,1999,-1500,
-1,21,0,107,Isuzu,Oasis,Automatic 4-spd,Midsize Cars,1999,-3000,
-1,19,0,101,Lexus,RX 300,Automatic 4-spd,Midsize Cars,1999,-4250,
